target_id	name
Q843589	Western European Time
Q56478287	Rasmus Pape Lystrup Nielsen
Q3504321	Asur
Q62746598	Jack Bowles
Q69807	Les Verrières
Q5332983	Eclipse
Q9061	Karl Marx
Q1565911	Museum of Fine Arts, Houston
Q904	Bleach
Q15334273	Nxf1
Q2135	Winnipeg
Q22342161	Robot IV
Q30100529	Zespół dworski
Q5431675	Falborz
Q18975373	sensation disorder
Q1295024	Wayne
Q188784	superhero
Q847133	Fred Tatasciore
Q3056386	Eric Powell
Q253384	Loretta Young
Q6951003	Młotkowo
Q70424	Saint-Blaise
Q30070160	Zespół pałacowy
Q1751042	Lennard Bertzbach
Q4937039	Bodzechów
Q2991162	Government of Australia
Q604864	Batman & Robin
Q17492726	Le Bas de laine
Q848466	courier
Q7088281	Olle Romo
Q392316	First Nations
Q346439	E-Type
Q15328	camera
Q30078374	Eagles
Q722395	Country Joe McDonald
Q185867	film noir
Q80789314	Kaspar Kallas
Q21174076	Acid phosphatase 2, lysosomal
Q507427	St. Joseph County
Q11365639	Wirral
Q20430699	Alien: Covenant
Q730948	Jardin des plantes
Q8083190	Żelazna, Skierniewice County
Q165950	espionage
Q720530	Noah Emmerich
Q2299	December 7
Q4237347	Aleksei Kravchenko
Q5264991	Despina Vandi Live
Q30245272	Zespół pałacowy
Q1276083	Malachy McCourt
Q388428	skimmer
Q205961	skill
Q2909133	Bojadła
Q1748371	Lockwood de Forest
Q1678193	Jadewerft
Q55524865	game
Q618941	Onkelz wie wir...
Q30016656	TIP2
Q28869937	clear glass
Q706668	Ronald Harwood
Q9197198	Category:Costumes
Q140359	First Czechoslovak Republic
Q471451	Ameen Rihani
Q22828634	股票
Q71787	Widespread Panic
Q11691318	Kulturdenkmal
Q786658	Patrick Blossier
Q30102057	Zespół pałacowy
Q7903	Casablanca
Q219557	cult film
Q744346	A
Q6727835	Madison
Q2669403	Icon Productions
Q258856	Angkasa Pura
Q79318422	The Phone Call Damage
Q5233567	Gilmore Girls, season 1
Q55789038	rare cardiac disease
Q23014512	Gērs
Q7860210	Tylewice
Q9142255	Agnieszka Glińska
Q7850992	Tuchola Żarska
Q452689	Fred Wolf
Q1511093	Wilka
Q13360105	date of Easter
Q1671377	Scott Silver
Q56594988	tRNA import protein tRIP
Q349772	radio interferometer
Q49206	University of Connecticut
Q1342799	Tomiko Van
Q81414	Internet protocol suite
Q4981504	Brzeźno, Lower Silesian Voivodeship
Q331744	spar
Q8067297	Zawada, Bochnia County
Q7678130	Takeshi Kusaka
Q31097391	Zespół dworski
Q744242	Theory of a Deadman
Q8082308	Święcica, Sandomierz County
Q1321874	National Museum Cardiff
Q7510831	Sielec, Żnin County
Q420045	Señor Smoke
Q399	Armenia
Q1784816	Korsør
Q681124	Maya
Q728001	derivation
Q34204	Yuchi
Q817661	Benjamin Raule
Q1384327	Raymond Pellegrin
Q30224199	Zespół dworski
Q603106	Zenzontepec Chatino
Q28045354	Bud Ross
Q1387810	Leszek Możdżer
Q24739113	Moybdenum cofactor oxidoreductase, dimerisation
Q637982	Belay device
Q4838247	Baby Cow Productions
Q248452	British North America
Q540059	Sólveig Arnarsdóttir
Q6695485	Lubogoszcz, West Pomeranian Voivodeship
Q1187039	Darkness
Q12260768	Joseba Usabiaga
Q31920	swimming
Q9756541	Category:Containers
Q23575784	DNA-3-methyladenine glycosylase I AMED_1059
Q811979	architectural structure
Q21142228	Carnitine O-acetyltransferase
Q1806325	Lars Rudolph
Q1538087	Just Cause
Q2342251	London fare zone 1
Q83957290	Category:Turin Express (ship, 2000)
Q1371315	Hossein Amini
Q592174	Kenyon Hopkins
Q7099143	Opypy
Q2527522	Batman Forever
Q1872439	X-23
Q2384798	input-output device
Q26216121	Kadowaki
Q54087488	Arian D. Wallach
Q14865546	nitric-oxide synthase regulator activity
Q23138245	outer membrane receptor FepA SDY_1022
Q83639814	Category:HMS Diamond (D34)
Q65647244	distributed multimedia communications platform
Q240471	bookbinding
Q18269871	Wasf1
Q779322	Srebrzyszcze
Q7509631	Siedlec, Nysa County
Q943446	Rumst
Q3177438	roar
Q18322905	Cisd3b
Q17439	Autonoe
Q56318926	Dendi
Q52892	Leszno
Q7558430	Solo
Q722312	Bill Duke
Q791667	Awdal Region
Q253882	Kyoko Fukada
Q17651534	Guibei Zhuang
Q11033316	Ngbaka Manza
Q1618721	Ulrich Gebauer
Q54807365	Beneath the Raptor's Wing Ⅱ
Q20711150	L.I.E.S.
Q4730790	Allan Loeb
Q6496879	Latkowo, Inowrocław County
Q343568	action-adventure game
Q183263	Prince William County
Q80243	Tulips
Q129831	Elizabeth Berkley
Q5627523	Głogowa, Łódź Voivodeship
Q60186	meteorite
Q132364	communications protocol
Q26995321	Bakery products, pastry, cakes and long-term cakes
Q7726893	The Comas
Q56885501	Maritime Rescue Coordination Centre
Q214867	National Gallery of Art
Q42405568	Alfredo Halegua
Q55638	tertiary sector of the economy
Q1457972	Latin dance
Q73507749	Bling Bling
Q54802746	To Brave the Storm
Q3831503	Matushkino District
Q1055307	fictional technology
Q7041937	Category:Polish Academy of Sciences
Q14864534	phagocytic vesicle
Q13107493	quotient
Q2783121	Stella Creek
Q5051569	catastrophe modeling
Q78754556	rotation
Q628858	workplace
Q4835650	BIFA Award for Best British Independent Film
Q30949689	Live Up to Your Name
Q633223	Club León
Q310292	Jim Cummings
Q4744182	American International School Hong Kong
Q908933	Donna Summer
Q3473787	Sasiny, Warmian-Masurian Voivodeship
Q9301	Serbo-Croatian
Q3365965	parish of Guernsey
Q24396104	Serpinb6a
Q703588	Wolfgang Reitherman
Q195773	Alexey Rybnikov
Q30090791	Zespół dworski
Q12022001	Ivan Růžička
Q21134842	Transmembrane protein 121
Q33092792	Zespół dworski i folwarczny
Q29762177	scn8ab
Q15993986	Kielanowski Institute of Animal Physiology and Nutrition
Q256112	Mercedes McNab
Q21416529	enterobactin transport
Q314130	Dmitry Koldun
Q21761462	Chloramphenicol acetyltransferase PA0706
Q841267	tomography
Q5356184	electoral district of Queensland
Q7147116	Patrick Massett
Q1115127	Commanding General of the United States Army
Q7413392	San Bartolo Yautepec Zapotec
Q11577845	Kai Band
Q519571	Albanian Greek Catholic Church
Q358032	Aidan Gillen
Q652297	catheter
Q653810	Jules Schmalzigaug
Q16844973	Hotel
Q24389972	Bank1
Q50379782	physiological effect of drugs
Q3339235	neurological disorder
Q7342823	Robert Caswell
Q19115023	War
Q4177153	Yana Esipovich
Q23333	Gough Whitlam
Q1051824	Cave In
Q72165578	Love, Reign o'er Me / Water
Q191701	Master of Business Administration
Q30091535	Rezydencja letnia Radziwiłłów (park z pawilonami)
Q11229109	LINE Corporation
Q12335250	Sigrid Kähler
Q17278671	Tentative World Heritage Site
Q17061088	N.Y. State of Mind
Q12241622	Anthony
Q2253279	Burry Port
Q1983457	PolyGram Filmed Entertainment
Q126269	Wolverhampton
Q706113	Stuart McCall
Q1633361	Kiasma
Q756712	ink wash painting
Q147925	tsarevich
Q6188915	Jet Star
Q77443267	Dean Fleming
Q3350576	Hajong
Q1535247	Palais de Tokyo
Q750983	Riccardo Freda
Q11525770	Tokyo Metropolitan Road Route 247
Q489540	Lamont Johnson
Q425772	Ministry
Q4936532	Bodhi Elfman
Q810339	2014 FIBA Basketball World Cup
Q8074743	Zoë Records
Q1348204	GNU Core Utilities
Q24409286	Ap3s2
Q47501434	Category:Food paste
Q9759136	Category:Cards
Q25559666	Northern Ohlone
Q1313975	Mortal Kombat: Shaolin Monks
Q57941141	Late Quaternary floods and droughts in the Nile valley, Sudan: new evidence from optically stimulated luminescence and AMS radiocarbon dating
Q15885954	Timothy
Q622370	docudrama
Q1184154	Shippensburg
Q192864	Science
Q6446664	Kurt Caceres
Q10057925	Kategori:Web, Keerom
Q1754940	philosophy of space and time
Q6936496	Creative Commons Attribution-NonCommercial
Q7033228	Night Birds
Q104898	Norman Foster
Q55107620	Olena Kurta
Q55781961	neonatal severe primary hyperparathyroidism
Q46913	Shanxi
Q847409	DC-7
Q8773175	Category:Sound
Q1324935	Trenord
Q18188655	Kafkaesque
Q78666	Gustav Ucicky
Q13848149	Zuojiang Zhuang
Q41	Greece
Q19214	Standing Committee of the National People's Congress
Q79100838	Zigbee Alliance
Q5517469	Gaius Octavian
Q6690044	Love, Andy
Q576085	François Berléand
Q5180112	Coz I Can
Q286583	manifestation
Q131418	Timor Sea
Q666121	The Southern Vampire Mysteries
Q5460710	Category:Africa
Q653666	Puczniew
Q30556045	Zespół dworski
Q459711	Aparecida de Goiânia
Q944276	Vostochnoye Izmaylovo District
Q27863646	mythical people
Q2610964	Paul de Vos
Q661199	dining room
Q7046812	Noel
Q5122344	Cisów, Podlaskie Voivodeship
Q27069436	Saarland
Q55271557	Category:L6 Wombat
Q1130108	Loudness
Q608	human sexual activity
Q66811410	medical profession
Q817266	Easy A
Q33486	Hartford
Q8717	Seville
Q3954065	Seconds
Q7601858	Starfucker
Q6055440	Internet Archaeology
Q42953317	Anywhere
Q24140631	Methyl-accepting chemotaxis protein Tap b1885
Q60677829	Jaume Abella
Q61750086	Chris
Q1967973	Peter Phelps
Q29965480	Zespół pałacowy
Q24721420	Helicase superfamily 1/2, ATP-binding domain
Q609653	Dębiany, Kazimierza County
Q4649797	AACTA Award for Best Actor in a Leading Role
Q7487071	Category:Hawks
Q481289	official residence
Q105075	Västmanland County
Q8067346	Zawada Pilicka
Q704314	Bruce Spence
Q201063	Shirak Region
Q3837769	Love Me Like There's No Tomorrow
Q2996346	North Star
Q21674890	City of Plymouth
Q1474334	servicio de radiocomunicación
Q12095394	Герб Луцька
Q14821386	positive regulation of protein binding
Q43309861	Rhône
Q93976	Order of the Gold Lion of the House of Nassau
Q360665	Ezzatolah Entezami
Q20747295	protein-coding gene
Q71374969	military aircraft with tractor-piston-propeller engines
Q6408630	Kim Friedman
Q17331396	Kategorie:Rute (Einheit)
Q22296199	oenocyte development
Q124184	Mayfair
Q1191023	Think different
Q5595160	Grand Tour
Q20672087	2 vulnerable
Q189972	Bank of Central African States
Q16103215	boat type
Q27818889	Beautiful Freakshow
Q3216963	throwing event
Q6890285	Moesha, season 1
Q2555878	Nobu Matsuhisa
Q66485978	Ashley Ann Alvarado
Q15335000	DNA-directed 5'-3' RNA polymerase activity
Q181484	Sia
Q49848	document
Q222412	Gaetan
Q6433240	Sambalpuri language
Q8044365	Category:Births in Africa
Q5128255	Classical Antiquity
Q16623904	Zeus
Q23487860	3-methyladenine DNA glycosylase SSA_2253
Q462377	Southern Administrative Okrug
Q3177812	A. Sreekar Prasad
Q21498942	Tribbles pseudokinase 3
Q5124243	Ciuślice
Q43135488	Janis Provisor
Q1681872	Jan Hřebejk
Q11395717	Shuppan Azusakai
Q23835475	helper
Q6819862	Mermaid Records
Q3266783	Yasuhiro Kobayashi
Q156329	Star Trek: Voyager
Q941818	handheld game console
Q8073796	Zombies on the Airwaves of Paris
Q11673144	Ichigo Takano
Q2325303	Ashleworth
Q13466250	Christanne de Bruijn
Q7287255	Ralph Block
Q2655976	The Bard's Song (In the Forest)
Q62323	Werner Schroeter
Q10853023	BMG Japan
Q952189	Nikolai Sverchkov
Q42303990	Mid-Southern Banda
Q3372172	Paul Sawtell
Q6468962	Category:Catholic Church
Q7544363	Smeep Kang
Q14864825	nucleic acid binding
Q23841	washing
Q18921631	Andrew DeCristofaro
Q49162962	A New Life: Part 2
Q11713074	Institute of Theoretical and Applied Informatics
Q20871353	cadastral area in the Czech Republic
Q2283665	TVT Records
Q2367412	Twin Sons of Different Mothers
Q59560175	Wolfgang Büschel
Q991819	Kock
Q506139	caryopsis
Q2603857	Lilah Morgan
Q479882	OpenVMS
Q800595	Buffalo–Depew station
Q3360794	Caelus
Q826130	Hellevoetsluis
Q11723320	Jaszowice, Masovian Voivodeship
Q132637	Mersin Province
Q809	Polish
Q1367219	Martin Glover
Q17004498	Fortunate Fall
Q33375	Hakka
Q8235581	Category:All India Radio
Q938749	Koshi Inaba
Q33404	Klallam language
Q39558705	Rainfall and drought in equatorial east Africa during the past 1,100 years.
Q26988406	ПРОДУКЦИЯ СЕЛЬСКОГО ХОЗЯЙСТВА, ОХОТЫ И ЛЕСНОГО ХОЗЯЙСТВА
Q3052288	Larb
Q1228240	Dirty Mind
Q4302852	Daria Moroz
Q5412592	European Film Award – Jameson People's Choice Award – Best Actor
Q5432211	Fallen
Q44795385	The Rowdy 3
Q18891378	Epic Day
Q31362419	.ഭാരതം
Q33424035	Zespół dworski
Q5612576	Grzegorzewice, Grodzisk Mazowiecki County
Q2515887	pattern of behaviour
Q641066	girl group
Q62249182	TvY486_0033000
Q14508085	Landscape during a Thunderstorm with Pyramus and Thisbe
Q30098453	Zespół pałacowy
Q14913162	cranial nerve development
Q170072	Dutch Republic
Q6533095	Let the Hard Times Roll
Q4662313	Aaron Patzer
Q506512	Rush County
Q30041844	Zespół pałacowo-folwarczny
Q15145537	light rail line
Q113773	Thurston County
Q17306350	Aliyah O'Brien
Q78924	Bernhard Wicki
Q1699611	John Christian Rosenlund
Q1878261	silent protagonist
Q897	gold
Q211236	celebrity
Q2665452	Nielęgowo
Q21121257	Solute carrier family 35 member G1
Q15646299	společnost s ručením omezeným
Q12036439	meteor
Q9574863	河南省 (中華民國)
Q983720	Działdowo
Q1413705	coarse woody debris
Q7068281	Category:Currencies of Europe
Q1989441	left atrium
Q29028923	Late Pleistocene and Holocene History at Mubwindi Swamp, Southwest Uganda
Q1064389	tangential quadrilateral
Q64851287	open ball
Q16769705	Yuri Buzzi
Q5291729	Don't Let It Go to Waste
Q21758970	siderophore transmembrane transport
Q8350217	Category:Cavalry charges
Q2572585	pop-rap
Q40750615	Rosie Spaughton
Q7673190	table cell
Q1564651	Maya the Honey Bee
Q331350	simplex
Q55309780	Category:BAE Hawk
Q14916908	Vishavan
Q7450267	Seneca
Q19583	Gori
Q6981964	Naval Undersea Warfare Center
Q7273961	R. Rathnavelu
Q56635098	Killshot
Q5100113	Chinantec of Tepetotutla
Q382441	marine mammal
Q3192772	Kansa
Q3308419	Michael O'Neill
Q47092575	LSWR Nelson class
Q3895768	fictional location
Q3913817	Gajirrabeng dialect
Q56419073	Nothobranchius furzeri chromosome sgr06
Q80074	Babsk
Q6532755	Let It Go
Q1141627	Mario & Sonic at the Olympic Games
Q5131728	Cleopatra
Q25099869	Category:Berlin Township, New Jersey
Q3330103	parliamentary monarchy
Q23640580	vehicle operator
Q4884610	Below Par Records
Q2523428	Syunik Province
Q38022	St. Louis
Q16943567	Younger
Q2512777	simple substance
Q214227	T.I.
Q7356686	Roderick Taylor
Q47148332	Statement on nitrites in meat products
Q8040726	Wziąchowo Małe
Q3531598	orthodiagonal quadrilateral
Q22312636	D3 dopamine receptor binding
Q1113970	Nathan Lerner
Q1029972	Camp Rock 2: The Final Jam
Q2441074	Tommy Schwimmer
Q22965501	glycerolipid
Q56884375	Wake
Q20670029	Dalenda Abdou
Q40634	philology
Q9078	Latvian
Q1079826	Lepton epoch
Q83181	Golgi apparatus
Q542564	Rawang
Q24698	region of the Philippines
Q232171	Nora Zehetner
Q749724	Chemosphere
Q230841	Maureen Stapleton
Q43421	Richmond
Q28562842	WRN helicase interacting protein 1
Q23211626	chloramphenicol O-acetyltransferase lp_1787
Q7599998	Stanley Townsend
Q10188	Zuni
Q2327203	Dalabuszki
Q22087721	Stanley Smith
Q15070207	Google Hummingbird
Q34095	bronze
Q18301	Li Peng
Q56783700	Romina Falconi discography
Q61414	Arkansas County
Q2896579	Federal Protective Service
Q19881575	Bernie Sanders 2016 presidential campaign
Q14544463	list of cultural properties in Root
Q29347	Arvanitic
Q4909719	Bill Kerby
Q219426	roe
Q491252	Robert Smith
Q40584055	Ombre
Q7346593	Robert L. Lippert
Q51566	Spike
Q379191	Alex Grasshoff
Q1095	Limburg
Q211	Latvia
Q36808	Tzeltal
Q16933535	Surrey county cricket teams
Q30662	North Sinai Governorate
Q23102034	DNA-3-methyladenine glycosylase YE4152
Q37443452	Bout
Q14331055	modulation of chemical synaptic transmission
Q55682966	Jindřich Edl
Q55310707	Category:DUKW
Q18026718	Peiros
Q45923	Aaron Taylor-Johnson
Q1726470	canton of Nantua
Q23045313	Rusko
Q132217	George Murdock
Q5486169	Nikolai
Q11525683	Tokyo Metropolitan Road Route 114
Q7623611	Strict Machine
Q284731	Arielle Dombasle
Q63884962	Cale Blackwell
Q57003828	Categoria:Ponti metrici
Q23764314	sports location
Q14916912	Ayautla Mazatec
Q30069325	Zespół dworski
Q11424100	status
Q2468242	Adelqui Migliar
Q19881529	Traveller
Q5086	Berlin Wall
Q3565084	Greek Sign Language
Q11254	table salt
Q36855666	Effect of Low Glacial Atmospheric CO2 on Tropical African Montane Vegetation
Q2470539	Moszczenica, Piotrków County
Q817719	Benjamin Vautier
Q1522	New Mexico
Q33135695	Zespół dworski
Q159334	secondary school
Q23497981	layer
Q1913835	Maksim Shtraukh
Q1125615	For Today
Q3406328	Trumpet concerto
Q16795689	Category:Video game levels
Q276	Eurovision Song Contest
Q598830	Bagno, Lower Silesian Voivodeship
Q1092837	post-bop
Q63974264	airplane with 1 piston-propeller engine
Q721323	John Neville
Q84517282	Piano
Q966576	Bruce Kirby
Q7175338	Peter Lam
Q51516	John Madden
Q582121	Bradenton
Q17146248	Mastan Alibhai Burmawalla
Q836950	derivative work
Q24722895	TNFAIP3-interacting protein 1
Q1332499	Elliston
Q17276222	Still Life with Shells
Q84270297	romance television series
Q35933	S.C. Corinthians Paulista
Q9759	blues
Q102124	Sigourney Weaver
Q1012761	Moravče Municipality
Q153330	Prince Andrew, Duke of York
Q18554821	eye and adnexa disease
Q602510	Stephen R. Lawhead
Q3121298	Gustave Pimienta
Q14599533	negative regulation of apoptotic process
Q460045	William Hornbeck
Q1063870	Charles C. Coleman
Q1412224	tribunal
Q131908	Hanover
Q4969463	British Arctic Territories
Q10340299	Oduvaldo Vianna
Q6423963	Anglicanism
Q2178471	Rząsiny
Q6712428	M. B. Sreenivasan
Q4540720	(10342) 1991 TQ
Q2318721	Novus Records
Q2695292	Piero Cassano
Q139384	Zach Staenberg
Q7193701	Inpop Records
Q5447476	Fifth Avenue Line
Q6007828	Peter Nielsen
Q443712	Kenji Kawai
Q1431305	vaporizer
Q2405582	Terry Chen
Q487738	Coosa County
Q19688630	Iván
Q3334861	Nadia Barentin
Q575154	Henki Kolstad
Q214932	flight simulator
Q112915	Bergen County
Q23817739	warning (CNC)
Q216	Vilnius
Q2560056	advertising medium
Q2372377	IRT White Plains Road Line
Q7116691	Ozumatlán Totonac
Q5978465	Rolf Martinsson
Q73548471	DOAJ seal
Q1526676	Ceranów
Q5490413	Frank Wilson
Q6088873	Isthmus Mixe
Q4871345	Gordana Gadžić
Q40317	Good Friday
Q470104	Johnnie To
Q11068592	張曾澤
Q7201860	Plasmodium chabaudi
Q21030279	Fear the Walking Dead, season 1
Q6105016	J. C. Nugent
Q1297322	satellite
Q22293406	genital disc development
Q51153522	Moesha, season 4
Q52270093	The Last Kill
Q703461	Kento Hayashi
Q27895183	Мифы народов мира, 2-е изд., том 1
Q22237597	N.S. Harsha
Q37518197	Line
Q229282	Katharine McPhee
Q7398106	Sads
Q12391356	Final Fantasy
Q12019033	Hanuš
Q1051855	Le Retour des Princes français à Paris
Q5189288	Crowmarsh Gifford
Q30587689	Araneida
Q6760	UTC+03:00
Q42497	Lower Austria
Q3069417	Grębów, Podkarpackie Voivodeship
Q18128173	Moon
Q65021	Plasmodium berghei
Q5319912	Dzikowiec, Podkarpackie Voivodeship
Q1756006	UCI Continental Team
Q2292214	Skierki, Warmian-Masurian Voivodeship
Q3094411	Gaj, Bartoszyce County
Q11004666	Limassa
Q193338	Danny Elfman
Q36704	Yugoslavia
Q273905	Elaine Schwartzenburg Edwards
Q712378	organ
Q500702	Floyd County
Q17853087	merge
Q869122	65 nm lithography process
Q6869278	vocational education
Q797839	Baby Daddy
Q56368	Vaiphei
Q40525757	transport
Q28064	Tagish
Q55468	Ugo Tognazzi
Q13632983	Fat
Q5308743	Drożejowice
Q29762575	rcvrna
Q16385288	The Circle
Q451821	Scott Storch
Q52288342	Two In Twenty-Four
Q7378127	Ruga
Q55635878	Time (Leo Ieiri album)
Q4964545	Brian Lynch
Q3172320	Jean Gobet
Q47472731	LSWR Falcon class
Q30075726	Dawny zespół klasztorny ss. urszulanek, ob. w części klasztor Zgromadzenia Sióstr Franciszkanek Maryi Nieustającej Pomocy oraz część nieużytkowana, dawniej Dolnośląskie Centrum Pediatryczne im. Janusza Korczaka
Q29965348	Zespół pałacowy
Q6144739	Category:Nurses
Q980357	grammatical category
Q11833084	RSC
Q11694395	intermediate good
Q40056	computer program
Q11525743	Tokyo Metropolitan Road Route 196
Q6440952	Kua-nsi
Q1191433	Tychonoff space
Q1671988	Ion
Q1369023	Estadio 10 de Diciembre
Q6441420	Kuchary, Greater Poland Voivodeship
Q54806930	Mere Mortals
Q3564955	Eman Fiala
Q39241310	Okajima
Q1067131	history of New York City
Q30159781	Zespół dworski
Q49890	Parliamentary Republic
Q1188693	mind sport
Q5565797	Give and Take
Q944584	telephony
Q17078771	Sophie Villy
Q3280032	Conspiracy
Q56417	Arapaho
Q814959	Beiyang Government
Q1157807	Schilder-boeck
Q5575643	Gockowo
Q1675405	Ostroszowice
Q15214752	cabaret artist
Q2295822	Kiss + Swallow
Q180481	ambulance
Q2736922	Tyson Ritter
Q1428601	King Arthur
